,address,Coordinates,Latitude,Longitude
613,"357 Alemany Blvd, San Francisco, CA 94110, USA","357, Alemany Boulevard, St. Mary's Park, SF, California, 94112, USA",37.732126,-122.41808332765
614,"399 Golden Gate Ave, San Francisco, CA 94102, USA","399, Golden Gate Avenue, Civic Center, SF, California, 94102, USA",37.781385,-122.416976
615,"125 Accacia St, Daly City, CA 94014, USA","125, Accacia Street, Bayshore, Daly City, San Mateo County, California, 94014, USA",37.7063444310023,-122.415048855931
616,"730 Geneva Ave, San Francisco, CA 94112, USA","730, Geneva Avenue, Excelsior, SF, California, 94112, USA",37.7183337368421,-122.443153210526
617,"170 S Van Ness Ave, San Francisco, CA 94103, USA","170, South Van Ness Avenue, Hayes Valley, SF, California, 94103, USA",37.7710038013765,-122.417790719064
618,"2760 Divisadero St, San Francisco, CA 94123, USA","2760, Divisadero Street, Pacific Heights, SF, California, 94123, USA",37.7949440612245,-122.441720714286
619,"42 Walter St, San Francisco, CA 94114, USA","42, Walter Street, Western Addition, SF, California, 94114, USA",37.768506,-122.432496833333
620,"2300 16th St, San Francisco, CA 94103, USA","Peet's Coffee & Tea, 2300, 16th Street, Mission District, SF, California, 94103, USA",37.7665033,-122.408874
621,"3160 Clay St, San Francisco, CA 94115, USA","3160, Clay Street, Presidio Heights, SF, California, 94115, USA",37.7894149183673,-122.445104510204
622,"1117 Cayuga Ave, San Francisco, CA 94112, USA","1117, Cayuga Avenue, Excelsior, SF, California, 94112, USA",37.7205031930221,-122.440625861416
623,"148 Oriente St, Daly City, CA 94014, USA","148, Oriente Street, Bayshore, Daly City, San Mateo County, California, 94014, USA",37.7057845746661,-122.414563661123
624,"50 28th St, San Francisco, CA 94110, USA","50, 28th Street, Noe Valley, SF, California, 94110, USA",37.7455895,-122.423386
625,"4963 Mission St, San Francisco, CA 94112, USA","4963, Mission Street, Excelsior, SF, California, 94112, USA",37.7189259285714,-122.438998214286
626,"2685 Diamond St, San Francisco, CA 94131, USA","2685, Diamond Street, Glen Park, SF, California, 94131, USA",37.7363948780488,-122.434350219512
627,"302 Potrero Ave, San Francisco, CA 94110, USA","McDonald's, 302, Potrero Avenue, West SoMa, SF, California, 94103, USA",37.7653981,-122.407890631839
628,"1919 Baker St, San Francisco, CA 94115, USA","1919, Baker Street, Western Addition, SF, California, 94115, USA",37.7887971020408,-122.444090877551
629,"808 Twin Peaks Blvd, San Francisco, CA 94131, USA","Twin Peaks Boulevard, Forest Hill, SF, California, 94131, USA",37.7460602,-122.4508786
630,"237 Oxford St, San Francisco, CA 94134, USA","237, Oxford Street, St. Mary's Park, SF, California, 94134, USA",37.7269231428571,-122.419589061224
631,"215 Harvard St, San Francisco, CA 94134, USA","215, Harvard Street, St. Mary's Park, SF, California, 94134, USA",37.726882,-122.420663
632,"801 Silver Ave, San Francisco, CA 94134, USA","Cornerstone Academy, 801, Silver Avenue, St. Mary's Park, SF, California, 94134, USA",37.72958825,-122.418333388027
633,"1063 Geneva Ave, San Francisco, CA 94112, USA","Geneva Avenue, Ingleside, SF, California, 94112, USA",37.7200556,-122.4450952
634,"25 Belcher St, San Francisco, CA 94114, USA","25, Belcher Street, Western Addition, SF, California, 94114, USA",37.7689115714286,-122.430096979592
635,"2925 Geneva Ave, Daly City, CA 94014, USA","2925, Geneva Avenue, Bayshore, Daly City, San Mateo County, California, 94014, USA",37.7066275864354,-122.413760867232
636,"146 London St, San Francisco, CA 94112, USA","146, London Street, Excelsior, SF, California, 94112, USA",37.726671122449,-122.432372530612
637,"227 Bemis St, San Francisco, CA 94131, USA","227, Bemis Street, Glen Park, SF, California, 94131, USA",37.7363146938776,-122.431654714286
638,"125 Schwerin St, San Francisco, CA 94134, USA","125, Schwerin Street, Visitacion Valley, SF, California, 94134, USA",37.7117269795918,-122.410743163265
639,"706 Acton St, Daly City, CA 94014, USA","706, Acton Street, Daly City, San Mateo County, California, 94014, USA",37.7038934599476,-122.449468124896
640,"145 S Van Ness Ave, San Francisco, CA 94103, USA","145, South Van Ness Avenue, Hayes Valley, SF, California, 94103, USA",37.7712803549605,-122.418257967341
641,"498 Bellevue Ave, Daly City, CA 94014, USA","498, Bellevue Avenue, Daly City, San Mateo County, California, 94014, USA",37.705031,-122.45117
642,"305 Ottilia St, Daly City, CA 94014, USA","305, Ottilia Street, Bayshore, Daly City, San Mateo County, California, 94014, USA",37.7050611820209,-122.415918652455
643,"231 Seneca Ave, San Francisco, CA 94112, USA","231, Seneca Avenue, Excelsior, SF, California, 94112, USA",37.7203153225568,-122.443004339927
644,"845 Chenery St, San Francisco, CA 94131, USA","845, Chenery Street, Glen Park, SF, California, 94131, USA",37.734808096571,-122.436213762542
645,"121 Accacia St, Daly City, CA 94014, USA","121, Accacia Street, Bayshore, Daly City, San Mateo County, California, 94014, USA",37.7064073296019,-122.415020979744
646,"5 Moffitt St, San Francisco, CA 94131, USA","5, Moffitt Street, Glen Park, SF, California, 94131, USA",37.7367020819095,-122.431580607506
647,"1699 Howard St, San Francisco, CA 94103, USA","1699, Howard Street, Hayes Valley, SF, California, 94103, USA",37.770501,-122.417456
648,"361 Frankfort St, Daly City, CA 94014, USA","361, Frankfort Street, Daly City, San Mateo County, California, 94014, USA",37.7046157995571,-122.449091245562
649,"327 Arleta Ave, San Francisco, CA 94134, USA","327, Arleta Avenue, Visitacion Valley, SF, California, 94134, USA",37.714573122449,-122.409563571429
650,"1949 Silver Ave, San Francisco, CA 94124, USA","1949, Silver Avenue, Silver Terrace, SF, California, 94124, USA",37.735249,-122.401138
651,"19 Waterville St, San Francisco, CA 94124, USA","19, Waterville Street, Silver Terrace, SF, California, 94124, USA",37.7355753333333,-122.402691166667
652,"1257 Alemany Blvd, San Francisco, CA 94112, USA","Alemany Boulevard, Excelsior, SF, California, 94112, USA",37.7209588,-122.439127
653,"526 Naples St, San Francisco, CA 94112, USA","526, Naples Street, Excelsior, SF, California, 94112, USA",37.7204356326531,-122.431644612245
654,"80 Charter Oak Ave, San Francisco, CA 94124, USA","80, Charter Oak Avenue, Silver Terrace, SF, California, 94124, USA",37.7368365655414,-122.404889325486
655,"198 Florida St, San Francisco, CA 94103, USA","198, Florida Street, West SoMa, SF, California, 94110, USA",37.768231,-122.411818
656,"1618 Guerrero St, San Francisco, CA 94110, USA","1618, Guerrero Street, Bernal Heights, SF, California, 94110, USA",37.7459934657534,-122.422438328767
657,"420 Leland Ave, San Francisco, CA 94134, USA","420, Leland Avenue, McLaren Park Community Garden, SF, California, 94134, USA",37.7139428181818,-122.412192636364
658,"2736 16th St, San Francisco, CA 94103, USA","2736, 16th Street, Mission District, SF, California, 94103, USA",37.7654786682341,-122.413963382491
659,"10 29th St, San Francisco, CA 94110, USA","10, 29th Street, Bernal Heights, SF, California, 94110, USA",37.744105,-122.421184833333
660,"2300 16th St, San Francisco, CA 94103, USA","Peet's Coffee & Tea, 2300, 16th Street, Mission District, SF, California, 94103, USA",37.7665033,-122.408874
661,"155 Duncan St, San Francisco, CA 94110, USA","155, Duncan Street, Noe Valley, SF, California, 94110, USA",37.7462208367347,-122.423545795918
662,"54 Valley St, San Francisco, CA 94110, USA","54, Valley Street, Noe Valley, SF, California, 94110, USA",37.7447772916667,-122.423496833333
663,"719 Sweeny St, San Francisco, CA 94134, USA","719, Sweeny Street, St. Mary's Park, SF, California, 94134, USA",37.7302451901535,-122.418073335559
664,"1489 Folsom St, San Francisco, CA 94103, USA","Basil Canteen, 1489, Folsom Street, West SoMa, SF, California, 94103, USA",37.7718757,-122.4137834
665,"2300 16th St, San Francisco, CA 94103, USA","Peet's Coffee & Tea, 2300, 16th Street, Mission District, SF, California, 94103, USA",37.7665033,-122.408874
666,"1770 15th St, San Francisco, CA 94103, USA","1770, 15th Street, Mission District, SF, California, 94103, USA",37.7665293333333,-122.423584666667
667,"425 2nd St, San Francisco, CA 94107, USA","inPowered, 425, 2nd Street, South Beach, SF, California, 94107, USA",37.7840101,-122.3945199
668,"617 San Jose Avenue, San Francisco, CA 94110, USA","617, San Jose Avenue, Bernal Heights, SF, California, 94110, USA",37.7457444126029,-122.42181233482
669,"631 Hanover St, Daly City, CA 94014, USA","631, Hanover Street, Daly City, San Mateo County, California, 94014, USA",37.7067802800419,-122.449863352417
670,"731 Lisbon St, San Francisco, CA 94112, USA","731, Lisbon Street, Excelsior, SF, California, 94112, USA",37.716941877551,-122.437310122449
671,"616 Rolph St, San Francisco, CA 94112, USA","616, Rolph Street, Crocker-Amazon, SF, California, 94112, USA",37.7115874489796,-122.432479061224
672,"370 Valencia St, San Francisco, CA 94103, USA","370, Valencia Street, Mission District, SF, California, 94103, USA",37.7669934388644,-122.422192100446
673,"263 Potrero Ave, San Francisco, CA 94103, USA","263, Potrero Avenue, West SoMa, SF, California, 94103, USA",37.7663001836735,-122.407489816327
674,"322 Presidio Ave, San Francisco, CA 94115, USA","322, Presidio Avenue, Presidio Heights, SF, California, 94115, USA",37.7888181020408,-122.446992714286
675,"140 Cuvier St, San Francisco, CA 94112, USA","140, Cuvier Street, St. Mary's Park, SF, California, 94112, USA",37.7329958724815,-122.428591867845
676,"2615 Scott St, San Francisco, CA 94123, USA","2615, Scott Street, Western Addition, SF, California, 94123, USA",37.7938578703126,-122.44000036349
677,"355 Frankfort St, Daly City, CA 94014, USA","355, Frankfort Street, Daly City, San Mateo County, California, 94014, USA",37.7046469988927,-122.449000113906
678,"359 Dore St, San Francisco, CA 94103, USA","359, Dore Street, West SoMa, SF, California, 94103, USA",37.7699715918367,-122.40792422449
679,"3093 Sacramento St, San Francisco, CA 94115, USA","3093, Sacramento Street, Pacific Heights, SF, California, 94115, USA",37.7885194693878,-122.443688204082
680,"124 Oriente St, Daly City, CA 94014, USA","124, Oriente Street, Bayshore, Daly City, San Mateo County, California, 94014, USA",37.70616232,-122.414396404278
681,"196 Elliot St, San Francisco, CA 94134, USA","196, Elliot Street, Visitacion Valley, SF, California, 94134, USA",37.7152091428571,-122.411070163265
682,"771 Sweeny St, San Francisco, CA 94134, USA","771, Sweeny Street, St. Mary's Park, SF, California, 94134, USA",37.7303042165537,-122.418823867446
683,"341 Laidley St, San Francisco, CA 94131, USA","341, Laidley Street, Glen Park, SF, California, 94131, USA",37.7373289387755,-122.42873
684,"1299 San Jose Avenue, San Francisco, CA 94112, USA","San Jose Avenue, Glen Park, SF, California, 94112, USA",37.7332956,-122.4321552
685,"359 Hermann St, San Francisco, CA 94117, USA","359, Hermann Street, Western Addition, SF, California, 94117, USA",37.7700419795918,-122.431001693878
686,"400 Duboce Ave, San Francisco, CA 94117, USA","Duboce Apartments, 400, Duboce Avenue, Western Addition, SF, California, 94143, USA",37.7697861,-122.429457270971
687,"564 Duboce Ave, San Francisco, CA 94117, USA","564, Duboce Avenue, Western Addition, SF, California, 94117, USA",37.769342,-122.432317
688,"81 Albion St, San Francisco, CA 94103, USA","81, Albion Street, Mission District, SF, California, 94103, USA",37.7652257346939,-122.42304744898
689,"701 Bayshore Blvd, San Francisco, CA 94124, USA","Bayshore Boulevard, Potrero Terrace, SF, California, 94124, USA",37.745816,-122.4038732
690,"1951 Lyon St, San Francisco, CA 94115, USA","1951, Lyon Street, Western Addition, SF, California, 94115, USA",37.7888005306122,-122.445777244898
691,"130 Joost Ave, San Francisco, CA 94131, USA","130, Joost Avenue, Glen Park, SF, California, 94131, USA",37.7324565510204,-122.438222591837
692,"75 W View Ave, San Francisco, CA 94134, USA","75, West View Avenue, St. Mary's Park, SF, California, 94134, USA",37.7311358367347,-122.417816714286
693,"459 Bellevue Ave, Daly City, CA 94014, USA","459, Bellevue Avenue, Daly City, San Mateo County, California, 94014, USA",37.7053191276148,-122.449771512193
694,"121 Harvard St, San Francisco, CA 94134, USA","121, Harvard Street, St. Mary's Park, SF, California, 94134, USA",37.7280151020408,-122.421131387755
695,"257 Crescent Ave, San Francisco, CA 94110, USA","257, Crescent Avenue, St. Mary's Park, SF, California, 94110, USA",37.7350885555556,-122.419190666667
696,"140 Potrero Ave, San Francisco, CA 94103, USA","140, Potrero Avenue, West SoMa, SF, California, 94110, USA",37.7678052244898,-122.407861959184
697,"71 Lyell St, San Francisco, CA 94112, USA","71, Lyell Street, Glen Park, SF, California, 94112, USA",37.7314558421053,-122.431485789474
698,"484 Chenery St, San Francisco, CA 94131, USA","484, Chenery Street, Glen Park, SF, California, 94131, USA",37.7357978571429,-122.430045
699,"2635 Green St, San Francisco, CA 94123, USA","2635, Green Street, Cow Hollow, SF, California, 94123, USA",37.7951596326531,-122.44251222449
700,"246 Richland Ave, San Francisco, CA 94110, USA","246, Richland Avenue, St. Mary's Park, SF, California, 94110, USA",37.7357746326531,-122.421745979592
701,"869 Schwerin St, Daly City, CA 94014, USA","869, Schwerin Street, Bayshore, Daly City, San Mateo County, California, 94014, USA",37.7031678835782,-122.414540521663
702,"1851 15th St, San Francisco, CA 94103, USA","1851, 15th Street, Duboce Triangle, SF, California, 94103, USA",37.766257,-122.425347
703,"107 28th St, San Francisco, CA 94131, USA","107, 28th Street, Noe Valley, SF, California, CA 94110, USA",37.745319,-122.4250497
704,"129 Steiner St, San Francisco, CA 94117, USA","129, Steiner Street, Western Addition, SF, California, 94143, USA",37.7703347,-122.4319525
705,"1675 Howard St, San Francisco, CA 94103, USA","1675, Howard Street, Hayes Valley, SF, California, 94103, USA",37.7707691307234,-122.417320428286
706,"412 Valencia St, San Francisco, CA 94103, USA","412, Valencia Street, Mission District, SF, California, 94103, USA",37.7662615217391,-122.422120391304
707,"302 Silver Ave, San Francisco, CA 94112, USA","Silver Avenue, Glen Park, SF, California, 94112, USA",37.7287078,-122.431185
708,"1201 Naples St, San Francisco, CA 94112, USA","1201, Naples Street, Crocker-Amazon, SF, California, 94112, USA",37.711622,-122.437904
709,"2000 Folsom St, San Francisco, CA 94110, USA","Hampton Creek, Inc., 2000, Folsom Street, Mission District, SF, California, 94103, USA",37.76483245,-122.415840912446
710,"2672 Vallejo St, San Francisco, CA 94123, USA","2672, Vallejo Street, Cow Hollow, SF, California, 94123, USA",37.7945238333333,-122.441284583333
711,"431 Vienna St, San Francisco, CA 94112, USA","431, Vienna Street, Excelsior, SF, California, 94112, USA",37.7214690204082,-122.429547040816
712,"92 Charter Oak Ave, San Francisco, CA 94124, USA","92, Charter Oak Avenue, Silver Terrace, SF, California, 94124, USA",37.7366103181983,-122.4048414865
713,"247 Madrid St, San Francisco, CA 94112, USA","247, Madrid Street, Excelsior, SF, California, 94112, USA",37.7255026734694,-122.429746489796
714,"974 Geneva Ave, San Francisco, CA 94112, USA","Geneva Avenue, Ingleside, SF, California, 94112, USA",37.7200556,-122.4450952
715,"110 Steiner St, San Francisco, CA 94117, USA","110, Steiner Street, Western Addition, SF, California, 94117, USA",37.770281,-122.4316615
716,"1253 Geneva Ave, San Francisco, CA 94112, USA","Geneva Avenue, Ingleside, SF, California, 94112, USA",37.7200556,-122.4450952
717,"165 Burnside Ave, San Francisco, CA 94131, USA","165, Burnside Avenue, Glen Park, SF, California, 94112, USA",37.73354865,-122.438493207086
718,"3169 Clay St, San Francisco, CA 94115, USA","3169, Clay Street, Presidio Heights, SF, California, 94115, USA",37.7892380408163,-122.445180244898
719,"598 Harrison St, San Francisco, CA 94105, USA","598, Harrison Street, South Beach, SF, California, 94105, USA",37.784456,-122.395124
720,"528 Folsom St, San Francisco, CA 94105, USA","528, Folsom Street, South of Market, SF, California, 94105, USA",37.7869022,-122.3954612
721,"91 Charter Oak Ave, San Francisco, CA 94124, USA","91, Charter Oak Avenue, Silver Terrace, SF, California, 94124, USA",37.7366803813186,-122.404641978047
722,"145 Oxford St, San Francisco, CA 94134, USA","145, Oxford Street, St. Mary's Park, SF, California, 94134, USA",37.7280364693878,-122.420050102041
723,"1399 15th St, San Francisco, CA 94103, USA","1399, 15th Street, Mission District, SF, California, 94103, USA",37.766864,-122.415299
724,"270 Arleta Ave, San Francisco, CA 94134, USA","270, Arleta Avenue, Visitacion Valley, SF, California, 94134, USA",37.7143747142857,-122.408191
725,"57 Morse St, San Francisco, CA 94112, USA","57, Morse Street, Crocker-Amazon, SF, California, 94112, USA",37.7133322666667,-122.437816333333
726,"19 Waterville St, San Francisco, CA 94124, USA","19, Waterville Street, Silver Terrace, SF, California, 94124, USA",37.7355753333333,-122.402691166667
727,"152 Helena St, San Francisco, CA 94124, USA","152, Helena Street, Silver Terrace, SF, California, 94124, USA",37.7362809839447,-122.404615774171
728,"78 Sanchez St, San Francisco, CA 94114, USA","78, Sanchez Street, Western Addition, SF, California, 94114, USA",37.7680203333333,-122.431335791667
729,"1218 Market St, San Francisco, CA 94102, USA","1218, Market Street, Civic Center, SF, California, 94102, USA",37.7785686122449,-122.41515077551
730,"2134 Market St, San Francisco, CA 94114, USA","2134, Market Street, Duboce Triangle, SF, California, 94143, USA",37.7671237,-122.4297579
731,"1138 Cayuga Ave, San Francisco, CA 94112, USA","1138, Cayuga Avenue, Excelsior, SF, California, 94112, USA",37.720331,-122.440969
732,"3100 Washington St, San Francisco, CA 94115, USA","3100, Washington Street, Presidio Heights, SF, California, 94115, USA",37.790389,-122.44447
733,"1599 Folsom St, San Francisco, CA 94103, USA","1599, Folsom Street, West SoMa, SF, California, 94103, USA",37.770947,-122.414821
734,"146 Paris St, San Francisco, CA 94112, USA","146, Paris Street, Excelsior, SF, California, 94112, USA",37.7262870612245,-122.431570061224
735,"575 Athens St, San Francisco, CA 94112, USA","575, Athens Street, Crocker-Amazon, SF, California, 94112, USA",37.718924122449,-122.43035944898
736,"2460 Alameda St, San Francisco, CA 94103, USA","2460, Alameda Street, West SoMa, SF, California, 94103, USA",37.7683465102041,-122.409304959184
737,"310 Alemany Blvd, San Francisco, CA 94110, USA","310, Alemany Boulevard, St. Mary's Park, SF, California, 94110, USA",37.734514908072,-122.411554032918
738,"572 Harrison St, San Francisco, CA 94105, USA","572, Harrison Street, South Beach, SF, California, 94105, USA",37.785167204107,-122.394222934661
739,"1612 Dolores St, San Francisco, CA 94110, USA","1612, Dolores Street, St. Mary's Park, SF, California, CA 94110, USA",37.7435396,-122.4246278
740,"2646 Vallejo St, San Francisco, CA 94123, USA","2646, Vallejo Street, Cow Hollow, SF, California, 94123, USA",37.79476125,-122.440881177029
741,"225 Pioche St, San Francisco, CA 94134, USA","Portola Baptist Church, 225, Pioche Street, St. Mary's Park, SF, California, 94134, USA",37.72820825,-122.420795393249
742,"1998 Baker St, San Francisco, CA 94115, USA","1998, Baker Street, Western Addition, SF, California, 94115, USA",37.789348,-122.443992
743,"330 10th St, San Francisco, CA 94103, USA","Octane, 330, 10th Street, West SoMa, SF, California, 94103, USA",37.77210755,-122.412675689322
744,"399 Arleta Ave, San Francisco, CA 94134, USA","399, Arleta Avenue, Visitacion Valley, SF, California, 94134, USA",37.714939,-122.410911
745,"360 Frankfort St, Daly City, CA 94014, USA","360, Frankfort Street, Daly City, San Mateo County, California, 94014, USA",37.7048755393002,-122.448857112036
746,"3107 Sacramento St, San Francisco, CA 94115, USA","3107, Sacramento Street, Pacific Heights, SF, California, 94115, USA",37.7884597142857,-122.444160102041
747,"25 Essex St, San Francisco, CA 94105, USA","25, Essex Street, South Beach, SF, California, 94107, USA",37.7861903314616,-122.395261424646
748,"727 Foerster St, San Francisco, CA 94127, USA","727, Foerster Street, Ingleside, SF, California, 94127, USA",37.7341,-122.448991352941
749,"718 Schwerin St, Daly City, CA 94014, USA","718, Schwerin Street, Bayshore, Daly City, San Mateo County, California, 94014, USA",37.7060181641169,-122.413496450631
750,"13th St, San Francisco, CA 94103, USA","SF, California, USA",37.7792808,-122.4192363
751,"190 Edinburgh St, San Francisco, CA 94112, USA","190, Edinburgh Street, Excelsior, SF, California, 94112, USA",37.7261587959184,-122.428407734694
752,"110 Roscoe St, San Francisco, CA 94110, USA","110, Roscoe Street, St. Mary's Park, SF, California, 94110, USA",37.7338482653061,-122.418936
753,"350 Treat Ave, San Francisco, CA 94110, USA","350, Treat Avenue, Mission District, SF, California, 94110, USA",37.7649573603291,-122.413401982555
754,"214 Madison St, San Francisco, CA 94134, USA","214, Madison Street, St. Mary's Park, SF, California, 94134, USA",37.7263158571429,-122.422832857143
755,"34 Essex St, San Francisco, CA 94105, USA","34, Essex Street, South Beach, SF, California, 94107, USA",37.7860158774758,-122.39533609738
756,"395 Frankfort St, Daly City, CA 94014, USA","395, Frankfort Street, Daly City, San Mateo County, California, 94014, USA",37.7043972376218,-122.449732827804
757,"855 Lisbon St, San Francisco, CA 94112, USA","855, Lisbon Street, Excelsior, SF, California, 94112, USA",37.715754877551,-122.43818455102
758,"3150 California St, San Francisco, CA 94115, USA","Audiological Services of San Francisco, 3150, California Street, Lower Pacific Heights, SF, California, 94115, USA",37.7875875,-122.4463465
759,"646 Harrison St, San Francisco, CA 94107, USA","646, Harrison Street, South of Market, SF, California, 94107, USA",37.783586,-122.396225
760,"379 2nd St, San Francisco, CA 94107, USA","379, 2nd Street, South Beach, SF, California, 94107, USA",37.7851387142857,-122.396052408163
761,"454 Mangels Ave, San Francisco, CA 94127, USA","454, Mangels Avenue, Glen Park, SF, California, 94112, USA",37.73324795,-122.447868099323
762,"1398 15th St, San Francisco, CA 94103, USA","1398, 15th Street, Mission District, SF, California, 94103, USA",37.767028,-122.415315
763,"817 Geneva Ave, San Francisco, CA 94112, USA","Geneva Avenue, Ingleside, SF, California, 94112, USA",37.7200556,-122.4450952
764,"3119 Pierce St, San Francisco, CA 94123, USA","3119, Pierce Street, Pacific Heights, SF, California, 94123, USA",37.798752755102,-122.439305591837
765,"36 Bemis St, San Francisco, CA 94131, USA","36, Bemis Street, Glen Park, SF, California, 94131, USA",37.7381888662832,-122.429099389277
766,"1998 Market St, San Francisco, CA 94102, USA","Direct Urgent Care, 1998, Market Street, Western Addition, SF, California, 94143, USA",37.76982,-122.4263728
767,"2460 Alameda St, San Francisco, CA 94103, USA","2460, Alameda Street, West SoMa, SF, California, 94103, USA",37.7683465102041,-122.409304959184
768,"273 2nd St, San Francisco, CA 94105, USA","273, 2nd Street, South of Market, SF, California, 94105, USA",37.7865553061224,-122.397828612245
769,"12 Avalon Ave, San Francisco, CA 94112, USA","12, Avalon Avenue, Excelsior, SF, California, 94112, USA",37.7274822708333,-122.432323979167
770,"35 Tingley St, San Francisco, CA 94112, USA","35, Tingley Street, Glen Park, SF, California, 94112, USA",37.7285517755102,-122.43262844898
771,"176 Oliver St, Daly City, CA 94014, USA","176, Oliver Street, Daly City, San Mateo County, California, 94014, USA",37.7073475758037,-122.44942761774
772,"2460 Alameda St, San Francisco, CA 94103, USA","2460, Alameda Street, West SoMa, SF, California, 94103, USA",37.7683465102041,-122.409304959184
773,"2300 16th St, San Francisco, CA 94103, USA","Peet's Coffee & Tea, 2300, 16th Street, Mission District, SF, California, 94103, USA",37.7665033,-122.408874
774,"141 Treat St, San Francisco, CA 94103, USA",,,
775,"141 Hampshire St, San Francisco, CA 94103, USA","Hampshire Street, West SoMa, SF, California, 94103, USA",37.7672652,-122.4087903
776,"1606 Guerrero St, San Francisco, CA 94110, USA","1606, Guerrero Street, Bernal Heights, SF, California, 94110, USA",37.7460388356164,-122.422443178082
777,"1599 Geneva Ave, San Francisco, CA 94112, USA","Geneva Avenue, Ingleside, SF, California, 94112, USA",37.7200556,-122.4450952
778,"760 14th St, San Francisco, CA 94114, USA","760, 14th Street, Duboce Triangle, SF, California, 94143, USA",37.7678458,-122.430479642002
779,"191 Madrid St, San Francisco, CA 94112, USA","191, Madrid Street, Excelsior, SF, California, 94112, USA",37.7264563673469,-122.429029877551
780,"2817 Scott St, San Francisco, CA 94123, USA","2817, Scott Street, Western Addition, SF, California, 94123, USA",37.7957536734694,-122.440383693878
781,"701 Bayshore Blvd, San Francisco, CA 94124, USA","Bayshore Boulevard, Potrero Terrace, SF, California, 94124, USA",37.745816,-122.4038732
782,"2098 15th St, San Francisco, CA 94114, USA","2098, 15th Street, Duboce Triangle, SF, California, 94114, USA",37.7659494791667,-122.430483291667
783,"1625 Howard St, San Francisco, CA 94103, USA","1625, Howard Street, Hayes Valley, SF, California, 94103, USA",37.7713163531542,-122.417016698011
784,"748 Rolph St, San Francisco, CA 94112, USA","748, Rolph Street, Crocker-Amazon, SF, California, 94112, USA",37.7117010737934,-122.430966863696
785,"2506 Filbert St, San Francisco, CA 94123, USA","2506, Filbert Street, Cow Hollow, SF, California, 94123, USA",37.7974453469388,-122.440863387755
786,"3176 17th St, San Francisco, CA 94110, USA","Mission Bowling Club, 3176, 17th Street, Mission District, SF, California, 94110, USA",37.76391375,-122.416681823792
787,"567 10th St, San Francisco, CA 94103, USA","10th Street, West SoMa, SF, California, 94103, USA",37.7703371,-122.4097666
788,"831 Chenery St, San Francisco, CA 94131, USA","831, Chenery Street, Glen Park, SF, California, 94131, USA",37.7347909345693,-122.43605893144
789,"2935 Pacific Ave, San Francisco, CA 94115, USA","2935, Pacific Avenue, Pacific Heights, SF, California, 94115, USA",37.7921376734694,-122.443608285714
790,"236 Guerrero St, San Francisco, CA 94103, USA","236, Guerrero Street, Mission District, SF, California, 94103, USA",37.7673756122449,-122.424502673469
791,"118 Rousseau St, San Francisco, CA 94112, USA","118, Rousseau Street, Glen Park, SF, California, 94112, USA",37.7329735263158,-122.430332684211
792,"3193 Washington St, San Francisco, CA 94115, USA","3193, Washington Street, Presidio Heights, SF, California, 94115, USA",37.7900673469388,-122.445682755102
793,"588 Duboce Ave, San Francisco, CA 94114, USA","588, Duboce Avenue, Western Addition, SF, California, 94117, USA",37.769304125,-122.43290196875
794,"2455 Union St, San Francisco, CA 94123, USA","2455, Union Street, Cow Hollow, SF, California, 94123, USA",37.7964753265306,-122.439652163265
795,"56 Julian Ave, San Francisco, CA 94103, USA","56, Julian Avenue, Mission District, SF, California, 94103, USA",37.767308375,-122.421228875
796,"166 Accacia St, Daly City, CA 94014, USA","166, Accacia Street, Bayshore, Daly City, San Mateo County, California, 94014, USA",37.7057389517305,-122.415537132191
797,"318 2nd St, San Francisco, CA 94105, USA","318, 2nd Street, South Beach, SF, California, 94107, USA",37.785195,-122.396416142857
798,"869 Schwerin St, Daly City, CA 94014, USA","869, Schwerin Street, Bayshore, Daly City, San Mateo County, California, 94014, USA",37.7031678835782,-122.414540521663
799,"742 Chenery St, San Francisco, CA 94131, USA","742, Chenery Street, Glen Park, SF, California, 94131, USA",37.7347492941176,-122.434932588235
800,"198 Grove St, San Francisco, CA 94102, USA","198, Grove Street, Civic Center, SF, California, 94102, USA",37.7782068469388,-122.419599244898
801,"777 Twin Peaks Blvd, San Francisco, CA 94131, USA","777, Twin Peaks Boulevard, Cole Valley, SF, California, 94131, USA",37.7507532124265,-122.448224980756
802,"255 12th St, San Francisco, CA 94103, USA","255, 12th Street, Hayes Valley, SF, California, 94103, USA",37.7715635,-122.415496862195
803,"Essex St, San Francisco, CA 94105, USA","Essex Street, South Beach, SF, California, 94105, USA",37.7852512,-122.3942891
804,"2460 Alameda St, San Francisco, CA 94103, USA","2460, Alameda Street, West SoMa, SF, California, 94103, USA",37.7683465102041,-122.409304959184
805,"2100 Revere Ave, San Francisco, CA 94124, USA","2100, Revere Avenue, Silver Terrace, SF, California, 94124, USA",37.737103,-122.39957
806,"1850 Baker St, San Francisco, CA 94115, USA","1850, Baker Street, Western Addition, SF, California, 94115, USA",37.7881284285714,-122.443745408163
807,"500 College Ave, San Francisco, CA 94112, USA","500, College Avenue, St. Mary's Park, SF, California, 94112, USA",37.732747,-122.423709
808,"2398 Alameda St, San Francisco, CA 94103, USA","2398, Alameda Street, West SoMa, SF, California, 94103, USA",37.768389,-122.408597
809,"155 Oriente St, Daly City, CA 94014, USA","155, Oriente Street, Bayshore, Daly City, San Mateo County, California, 94014, USA",37.7056351367166,-122.414409918827
